,1,10,11,12,13,14,15,16,17,18,19,2,20,3,4,5,6,7,8,9
7.0,216,216,216,431,607,607,545,540,437,437,437,431,216,607,607,545,545,437,437,431
20.0,215,215,215,431,607,607,540,540,436,436,427,431,216,607,607,540,640,436,436,427
32.0,213,213,213,425,600,600,536,540,433,433,425,425,213,600,600,536,536,433,433,425
