,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層1,4.0,低層,1,5076100,11035,460
7.0/F中層1,7.0,中層,1,5219160,11346,460
10.0/F高層1,10.0,高層,1,5327260,11581,460
4.0/F低層10,4.0,低層,10,3355716,11414,294
7.0/F中層10,7.0,中層,10,3437742,11693,294
10.0/F高層10,10.0,高層,10,3478902,11833,294
4.0/F低層2,4.0,低層,2,5076100,11035,460
7.0/F中層2,7.0,中層,2,5219160,11346,460
10.0/F高層2,10.0,高層,2,5327260,11581,460
4.0/F低層3,4.0,低層,3,4254630,11499,370
7.0/F中層3,7.0,中層,3,4358230,11779,370
10.0/F高層3,10.0,高層,3,4464420,12066,370
4.0/F低層4,4.0,低層,4,4222070,11411,370
7.0/F中層4,7.0,中層,4,4326410,11693,370
10.0/F高層4,10.0,高層,4,4433340,11982,370
4.0/F低層5,4.0,低層,5,3551496,11383,312
7.0/F中層5,7.0,中層,5,3641352,11671,312
10.0/F高層5,10.0,高層,5,3731832,11961,312
4.0/F低層6,4.0,低層,6,3527160,11305,312
7.0/F中層6,7.0,中層,6,3614520,11585,312
10.0/F高層6,10.0,高層,6,3703752,11871,312
4.0/F低層7,4.0,低層,7,3355716,11414,294
7.0/F中層7,7.0,中層,7,3437742,11693,294
10.0/F高層7,10.0,高層,7,3478902,11833,294
4.0/F低層8,4.0,低層,8,3610710,11610,311
7.0/F中層8,7.0,中層,8,3602313,11583,311
10.0/F高層8,10.0,高層,8,3691259,11869,311
4.0/F低層9,4.0,低層,9,3515233,11303,311
7.0/F中層9,7.0,中層,9,3602313,11583,311
10.0/F高層9,10.0,高層,9,3691259,11869,311
4.0/F低層F10,4.0,低層,F10,3565632,12128,294
7.0/F中層F10,7.0,中層,F10,3655008,12432,294
10.0/F高層F10,10.0,高層,F10,3701166,12589,294
4.0/F低層F3,4.0,低層,F3,4228360,11428,370
7.0/F中層F3,7.0,中層,F3,4331960,11708,370
10.0/F高層F3,10.0,高層,F3,4438150,11995,370
4.0/F低層F7,4.0,低層,F7,3016146,10259,294
7.0/F中層F7,7.0,中層,F7,3089352,10508,294
10.0/F高層F7,10.0,高層,F7,3159912,10748,294
4.0/F低層F8,4.0,低層,F8,3594538,11558,311
7.0/F中層F8,7.0,中層,F8,3684417,11847,311
10.0/F高層F8,10.0,高層,F8,3773363,12133,311
4.0/F低層F9,4.0,低層,F9,3485377,11207,311
7.0/F中層F9,7.0,中層,F9,3573390,11490,311
10.0/F高層F9,10.0,高層,F9,3662647,11777,311
