,1,2,3,4,5,6,7,8
4.0,6492,6492,6492,6492,6492,7068,6492,6492
10.0,6626,6626,6626,6626,6626,7194,6626,6626
16.0,6761,6761,6761,6761,6761,7328,6761,6761
