,A,B,C,D,E,F,G,H
8.0,10597,12166,12074,12196,12483,11791,12339,12419
20.0,11493,12167,12894,12763,13168,12550,13058,13245
31.0,12058,12333,13373,13528,13474,12650,13567,13401
