,A,B,C,D,E,F,G,H,J,K
5.0,6720384,6680128,6680128,6680128,4865990,5593104,6230208,6680128,5590200,4865990
12.0,6880224,6829312,6829312,6829312,5004341,5746532,6369920,6829312,5750404,5004341
18.0,7591216,6524432,6524432,6524432,5127607,5882536,6464048,6524432,5963848,5127607
