,1,10,11,13,15,16,17,18,19,20,21,3,4,6,7,8,9
8.0,3694648,2785653,2074644,2840445,2873459,2925069,2879511,2805627,2797374,2767735,3157325,3683912,4002696,2776175,2786408,2811422,2771627
20.0,3852272,2901392,2171457,2964870,2995842,3049956,3004878,2921955,2997018,2887158,3289075,3830800,4154076,2893665,2891770,2913373,2943693
31.0,3981104,3006952,2231721,3067175,3105713,3136938,3119634,3027672,3095661,2990243,3410200,3965976,4296060,3005091,3004333,3020630,3053603
