,A,B,C,D,E,F,G,H,J,K
5.0,12107,12058,12107,12107,11707,11658,12155,12107,11280,11438
12.0,12408,12359,12408,12408,11760,11948,12457,12408,11948,11722
18.0,12658,12592,12658,12658,12253,12187,12708,12658,12187,11955
