,A,B,C,D,E,F,G,H,J,K
5.0,11827,11896,11896,11956,11271,11507,11896,11896,11574,11263
12.0,12099,12172,12172,12236,11529,11769,12172,12172,11854,11525
18.0,12346,12420,12420,12486,11764,12009,12420,12420,12113,11761
