,A,B,C,D,E,F,G,H,J,K
4.0,12292,12023,12117,12117,11381,11802,12117,12117,11924,11441
11.0,12586,12335,12433,12433,11675,12106,12433,12433,12237,11738
19.0,12933,12691,12799,12799,12011,12456,12799,12799,12579,12078
