,A,B,C,D,E,F,G,H
8.0,19510,19697,19802,19149,20022,19462,19623,19009
22.0,18931,19805,19956,20735,21570,20759,20890,20275
35.0,20437,20096,20424,20488,21519,22019,22092,21379
