,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,11158020,20663,540
22.0/F中層A,22.0,中層,A,11600820,21483,540
35.0/F高層A,35.0,高層,A,12133260,22469,540
8.0/F低層B,8.0,低層,B,17929907,20873,859
22.0/F中層B,22.0,中層,B,18734790,21810,859
35.0/F高層B,35.0,高層,B,19940375,22789,875
8.0/F低層C,8.0,低層,C,17186872,20008,859
22.0/F中層C,22.0,中層,C,17521882,20398,859
35.0/F高層C,35.0,高層,C,18806375,21493,875
8.0/F低層D,8.0,低層,D,15794694,21258,743
22.0/F中層D,22.0,中層,D,16490885,22195,743
35.0/F高層D,35.0,高層,D,17704606,23357,758
8.0/F低層E,8.0,低層,E,9824010,20049,490
22.0/F中層E,22.0,中層,E,10208170,20833,490
35.0/F高層E,35.0,高層,E,10582040,21596,490
8.0/F低層F,8.0,低層,F,9695742,20074,483
22.0/F中層F,22.0,中層,F,9985059,20673,483
35.0/F高層F,35.0,高層,F,10364697,21459,483
8.0/F低層G,8.0,低層,G,9687048,20056,483
22.0/F中層G,22.0,中層,G,10255539,21233,483
35.0/F高層G,35.0,高層,G,10660776,22072,483
8.0/F低層H,8.0,低層,H,9441684,19548,483
22.0/F中層H,22.0,中層,H,9810213,20311,483
35.0/F高層H,35.0,高層,H,10619238,21986,483
