,A,B,C,D,E,F,G,H,J,K
5.0,15610,12432,12495,12584,12089,12218,12584,12584,12218,12054
12.0,15983,12756,12811,12896,12379,12520,12896,12896,12520,12404
18.0,16302,13031,13082,13171,12632,12787,13171,13171,12787,12570
