,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
19.0/F低層A,19.0,低層,A,9548280,16840,567,329,3,KSWK
38.0/F中層A,38.0,中層,A,10189557,17971,567,353,3,KSWK
56.0/F高層A,56.0,高層,A,11453967,20201,567,429,3,KSWK
19.0/F低層B,19.0,低層,B,10232082,18046,567,419,3,KSWK
38.0/F中層B,38.0,中層,B,10560942,18626,567,413,3,KSWK
56.0/F高層B,56.0,高層,B,10824597,19091,567,383,3,KSWK
19.0/F低層C,19.0,低層,C,10799705,17335,623,335,3,KSWK
38.0/F中層C,38.0,中層,C,10869481,17447,623,349,3,KSWK
56.0/F高層C,56.0,高層,C,11650100,18700,623,339,3,KSWK
19.0/F低層CD,19.0,低層,CD,20478341,18979,1079,292,5,KSWK
38.0/F中層CD,38.0,中層,CD,21459152,19888,1079,309,5,KSWK
56.0/F高層CD,56.0,高層,CD,22438884,20796,1079,317,5,KSWK
19.0/F低層D,19.0,低層,D,7376712,16177,456,398,4,KSWK
38.0/F中層D,38.0,中層,D,8058432,17672,456,345,3,KSWK
56.0/F高層D,56.0,高層,D,8404992,18432,456,329,3,KSWK
19.0/F低層E,19.0,低層,E,7420935,15959,465,337,4,KSWK
38.0/F中層E,38.0,中層,E,8320148,16574,502,383,4,KSWK
56.0/F高層E,56.0,高層,E,8491330,16915,502,373,3,KSWK
19.0/F低層F,19.0,低層,F,7831065,16841,465,338,3,KSWK
38.0/F中層F,38.0,中層,F,8188337,16279,503,369,4,KSWK
56.0/F高層F,56.0,高層,F,8932777,17759,503,333,3,KSWK
19.0/F低層G,19.0,低層,G,7181235,15055,477,346,3,KSWK
38.0/F中層G,38.0,中層,G,7530399,15787,477,353,3,KSWK
56.0/F高層G,56.0,高層,G,8751519,18347,477,333,3,KSWK
19.0/F低層H,19.0,低層,H,8156742,16379,498,396,4,KSWK
38.0/F中層H,38.0,中層,H,8858922,17789,498,354,3,KSWK
56.0/F高層H,56.0,高層,H,9473952,19024,498,383,3,KSWK
