,A,B,C,D,E,F,G,H
8.0,10686752,16950596,17143470,14716875,9423330,8365275,8541990,8931275
22.0,11197853,17543564,17626452,14811345,9439269,8749458,8933976,9194145
35.0,11607080,18683373,18517498,16195926,9864792,9274095,9586674,9346435
