,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
11.0/F低層A,11.0,低層,A,31945550,26078,1225,334,4,KSWK
22.0/F中層A,22.0,中層,A,32518850,26546,1225,345,4,KSWK
34.0/F高層A,34.0,高層,A,33748750,27550,1225,327,4,KSWK
11.0/F低層B,11.0,低層,B,25858343,25781,1003,357,3,KSWK
22.0/F中層B,22.0,中層,B,26581506,26502,1003,362,3,KSWK
34.0/F高層B,34.0,高層,B,27351594,27297,1002,345,4,KSWK
11.0/F低層C,11.0,低層,C,32194515,25653,1255,339,5,KSWK
22.0/F中層C,22.0,中層,C,32904845,26219,1255,271,4,KSWK
34.0/F高層C,34.0,高層,C,30831032,24547,1256,263,4,KSWK
11.0/F低層D,11.0,低層,D,19883085,19983,995,268,3,KSWK
22.0/F中層D,22.0,中層,D,20658190,20762,995,303,3,KSWK
34.0/F高層D,34.0,高層,D,21492000,21600,995,321,3,KSWK
11.0/F低層E,11.0,低層,E,20535196,22492,913,352,3,KSWK
22.0/F中層E,22.0,中層,E,24279409,26593,913,359,4,KSWK
34.0/F高層E,34.0,高層,E,25201539,27603,913,356,4,KSWK
