,A,B,C,D,E,F,G,H
16.0,34705,32878,33113,34422,34522,33352,34077,35272
36.0,36210,36350,36614,37620,38099,36047,37116,36893
66.0,45277,47002,45459,37770,34055,39823,39562,40906
