,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層A,9.0,低層,A,28590610,29026,985,201,2,KSWK
16.0/F中層A,16.0,中層,A,28476714,29479,966,207,2,KSWK
21.0/F高層A,21.0,高層,A,28894026,29911,966,201,2,KSWK
9.0/F低層B,9.0,低層,B,27366416,29876,916,203,2,KSWK
16.0/F中層B,16.0,中層,B,27838156,30391,916,199,2,KSWK
21.0/F高層B,21.0,高層,B,28241196,30831,916,191,2,KSWK
9.0/F低層C,9.0,低層,C,10069920,26640,378,86,1,KSWK
16.0/F中層C,16.0,中層,C,10316376,27292,378,91,1,KSWK
21.0/F高層C,21.0,高層,C,10492146,27757,378,86,1,KSWK
9.0/F低層D,9.0,低層,D,9117872,25612,356,349,3,KSWK
16.0/F中層D,16.0,中層,D,9544004,26809,356,380,4,KSWK
21.0/F高層D,21.0,高層,D,9712748,27283,356,359,4,KSWK
9.0/F低層E,9.0,低層,E,9504360,26401,360,133,1,KSWK
16.0/F中層E,16.0,中層,E,9736920,27047,360,140,1,KSWK
21.0/F高層E,21.0,高層,E,9902880,27508,360,133,1,KSWK
