,1,10,11,13,15,16,17,18,19,20,21,3,4,6,7,8,9
8.0,488,377,279,395,391,399,393,393,393,389,425,488,522,379,379,379,379
20.0,488,377,279,395,391,399,393,393,393,389,425,488,522,379,379,379,379
31.0,488,377,279,395,391,399,393,393,393,389,425,488,522,379,379,379,379
