,A,B,C,D,E,F,G,H,J,K
5.0,9241120,7359744,7397040,7449728,5210359,5913512,7449728,7449728,5913512,5195274
12.0,9461936,7551552,7584112,7634432,5335349,6059680,7634432,7634432,6059680,5346124
18.0,9650784,7714352,7744544,7797232,5444392,6188908,7797232,7797232,6188908,5417670
