,A,B,C,D,E,F,G,H
10.0,11275435,15056052,15757776,12673364,9862065,10021340,9903370,10467477
27.0,13301696,16844288,17205445,14949528,11666241,8544130,11487740,11897190
42.0,15261400,14444832,15802878,17139172,13259592,9742593,9806349,13530708
