,A,B,C,D,E,F,G,H
13.0,7925445,8335659,8451157,8101296,8134128,9940098,11210976,7602705
30.0,8873136,9012435,9269652,8125872,8262648,10564323,12194784,8867460
46.0,9153840,9608247,8957944,8695608,8635584,11103897,12909120,9276648
