,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
8.0,7034,6779,6382,6370,6366,6333,6087,6594,6973,6365,6597,7019,6488,6181,6303,6112,6099,6350
20.0,7311,7054,6837,6637,6748,6618,6331,6858,7319,6746,7273,7313,6935,6428,6527,6383,6352,6594
33.0,7532,7297,7039,6988,7125,7102,6602,7077,7537,7261,7544,7540,7188,6690,7051,6604,6635,6831
