,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,2240760,2233092,4253184,5665296,5716620,5564534,5564534,4348944,4324752,6802815,4253184,5650008,5763030,5564534,5526550,4107024,4278960,6863445
18.0,2322672,2308892,4449588,5596104,5791946,5695610,5695610,4468893,4486752,6795520,4375512,5694234,5801684,5735080,5695610,4496349,4284423,6778950
29.0,2405400,2392844,4510173,5956198,6132124,6078357,6078357,4608042,4612179,7172960,4510173,5981296,6182696,6078357,6078357,4497282,4484766,7340160
