,subjFloor,floorLv,unitNo,price,npsf,nfa
11.0/F低層A,11.0,低層,A,14953920,15577,960
26.0/F中層A,26.0,中層,A,15447360,16091,960
38.0/F高層A,38.0,高層,A,15999104,16528,968
11.0/F低層B,11.0,低層,B,7385615,14341,515
26.0/F中層B,26.0,中層,B,7915035,15369,515
38.0/F高層B,38.0,高層,B,8251598,15838,521
11.0/F低層C,11.0,低層,C,9255400,15025,616
26.0/F中層C,26.0,中層,C,10015544,16259,616
38.0/F高層C,38.0,高層,C,10268104,16669,616
11.0/F低層D,11.0,低層,D,14454050,15025,962
26.0/F中層D,26.0,中層,D,15554578,16169,962
38.0/F高層D,38.0,高層,D,16997316,17724,959
