,A,B,C,D,E,F,G,H,J,K
5.0,12228,12228,12030,12223,11577,11973,12228,12228,11801,11635
12.0,12698,12698,12402,12528,11978,12271,12698,12698,12091,11930
19.0,12697,12697,12581,12634,12257,12556,12697,12697,12383,12213
