,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
8.0,482,479,479,391,393,393,391,475,629,391,386,477,629,391,400,391,391,391
20.0,482,479,479,391,393,393,391,475,629,391,386,477,629,391,400,391,391,391
33.0,482,479,479,391,393,393,391,475,629,391,386,477,629,391,400,391,391,391
