,A,B,C,D,E,F,G,H,J,K
5.0,11842,11842,12015,11842,11294,11508,11842,11842,11508,11535
11.0,12071,12101,12190,12071,11507,11725,12071,12071,11725,11776
17.0,12312,12561,12480,12312,11746,11964,12312,12312,11964,12047
