,A,B,C,D,E,F,G,H,J,K
5.0,7167344,7138336,7167344,7167344,5045717,5642472,7195760,7167344,5459520,4929778
12.0,7345536,7316528,7345536,7345536,5068560,5782832,7374544,7345536,5782832,5052182
18.0,7493536,7454464,7493536,7493536,5281043,5898508,7523136,7493536,5898508,5152605
