,A,B,C,D,E,F,G,H,J,K
5.0,11526,11685,11526,11526,10837,10999,11644,11752,10959,10728
12.0,11982,12014,11982,11982,10795,11241,11903,12022,11237,10960
18.0,12224,12255,12224,12224,11015,11451,12132,12226,11449,11168
