,subjFloor,floorLv,unitNo,price,npsf,nfa
29.0/F低層A,29.0,低層,A,45197640,25335,1784
72.0/F中層A,72.0,中層,A,44100804,32862,1342
114.0/F高層A,114.0,高層,A,,,
29.0/F低層B,29.0,低層,B,37822154,28502,1327
72.0/F中層B,72.0,中層,B,44077632,33216,1327
114.0/F高層B,114.0,高層,B,,,
29.0/F低層C,29.0,低層,C,14931174,27961,534
72.0/F中層C,72.0,中層,C,17675400,33100,534
114.0/F高層C,114.0,高層,C,,,
