,lumpSum_avg,npsf_avg,final_address,lumpSum_A1,npsf_A1,nfa_A1,lumpSum_A2,npsf_A2,nfa_A2,lumpSum_A3,npsf_A3,nfa_A3,lumpSum_A5,npsf_A5,nfa_A5,lumpSum_A6,npsf_A6,nfa_A6,lumpSum_A8,npsf_A8,nfa_A8,lumpSum_B1,npsf_B1,nfa_B1,lumpSum_B2,npsf_B2,nfa_B2,lumpSum_B3,npsf_B3,nfa_B3,lumpSum_B5,npsf_B5,nfa_B5,lumpSum_B6,npsf_B6,nfa_B6,lumpSum_B8,npsf_B8,nfa_B8,nfa_avg,lumpSum_change,npsf_change
2020-12-15,5677583.583333333,13199.75,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",5625570.0,12098.0,465.0,5596262.0,13106.0,427.0,5888610.0,12942.0,455.0,5426421.0,12649.0,429.0,5605320.0,13346.0,420.0,6009195.0,12923.0,465.0,7001719.0,13439.0,521.0,5433343.999999999,14336.0,379.0,4823364.0,13251.0,364.0,5647944.000000001,12954.0,436.0,5577174.0,14013.0,398.0,5496080.0,13340.0,412.0,,-0.005188160129086294,-0.005193940611967984
2018-8-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2018-7-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2018-6-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2018-5-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2018-4-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2018-3-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2018-2-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2018-1-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-12-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-11-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-10-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-9-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-8-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-7-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-6-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-5-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-4-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-3-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-2-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2017-1-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-12-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-11-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-10-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-9-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-8-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-7-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-6-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-5-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-4-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-3-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-2-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,,,
2016-1-15,,,"WETLAND SEASONS PARK(Phase 2),Block 5,WETLAND PARK RD|WETLAND SEASONS PARK2期,5座,濕地公園路",,,465.0,,,427.0,,,455.0,,,429.0,,,420.0,,,465.0,,,521.0,,,379.0,,,364.0,,,436.0,,,398.0,,,412.0,430.9166666666667,,
