,1,2,3,4,5,6,7,8
5.0,6531720,6286120,6893740,6661200,6161750,6446385,6740415,6164550
14.0,6876480,6749010,7227890,6876870,6502650,6885405,7079400,6556200
22.0,6708710,6492210,6850320,6708375,5425200,6639500,7475895,6915650
