,A,B,C,D,E,F,G,H
6.0,8928804,9251190,9477328,8187500,8214500,9261840,9363664,8894808
14.0,9311235,9469395,9612304,8473000,8477500,9393100,9531648,9279959
23.0,9709984,9837380,9838080,8875000,8872000,9828100,10222064,9648675
