,A,B,C,D,E,F,G,H
10.0,9545382,7565850,7565850,9578556,10173774,7458791,7459234,10408104
21.0,10034844,7951500,7951500,10062780,10714980,7523026,7839328,10938396
32.0,10554570,8370000,8370000,10584252,11326164,8034691,8252647,11499504
