,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
13.0,17557,16214,15766,15830,16082,15663,15808,17342,15743,15988,16395,16404,15670,15754,17196,17337
37.0,22701,18545,18558,21970,18571,18654,18615,20294,18532,18566,18322,21912,17777,18545,20189,22872
71.0,,,,,,,,,,,,,,,,
