,A,B,C,D,E,F,G,H
7.0,13795908,11368289,10441792,12709914,12714198,10186166,11539099,12906978
16.0,14550606,11928428,12037982,12998370,14262150,10547223,11971425,14453502
24.0,14865480,12403751,12513894,14840490,14841204,11185110,12582807,15028986
