,A,B,C,D,E,F,G,H
7.0,20213,19430,19270,19674,19867,17584,18741,18302
16.0,21898,20370,20219,21764,20803,18319,19662,19473
24.0,21949,20696,21080,21844,21586,19046,20845,20660
