,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
6.0,16747,16437,16075,16358,16505,15372,16935,16571,16791,16437,15913,16480,16308,17632,16954,15464
16.0,17180,18114,16972,16757,16616,15991,18250,16760,17405,16710,17311,16676,16773,18580,17195,16532
25.0,18882,19039,17841,18213,18213,16725,19143,18824,18204,17138,18344,18181,17771,19417,19090,17420
