,1,10,11,115,12,13,14,15,16,2,3,4,5,6,7,8,9
5.0,695,531,525,536,605,605,531,536,695,515,531,605,605,525,531,695,695
12.0,695,531,525,536,605,605,531,473,695,536,531,605,605,525,531,695,695
19.0,695,531,525,536,605,605,531,536,695,473,531,605,605,525,531,695,695
