,A,B,C,D,E,F,G,H
6.0,14397,16297,15927,14236,14301,15777,16742,14267
15.0,14600,17110,16884,15078,15150,16188,17494,14796
24.0,15866,17910,17680,15847,15917,17640,18158,16117
