,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,4685538,16383,286
12.0/F中層A,12.0,中層,A,4861428,16998,286
20.0/F高層A,20.0,高層,A,5069636,17726,286
5.0/F低層B,5.0,低層,B,6184080,17178,360
12.0/F中層B,12.0,中層,B,6210000,17250,360
20.0/F高層B,20.0,高層,B,6396120,17767,360
5.0/F低層C,5.0,低層,C,6188061,17047,363
12.0/F中層C,12.0,中層,C,6519480,17960,363
20.0/F高層C,20.0,高層,C,6870780,18620,369
5.0/F低層D,5.0,低層,D,6447375,17193,375
12.0/F中層D,12.0,中層,D,6689625,17839,375
20.0/F高層D,20.0,高層,D,6853125,18275,375
5.0/F低層E,5.0,低層,E,7194600,17130,420
12.0/F中層E,12.0,中層,E,7168677,17877,401
20.0/F高層E,20.0,高層,E,7268526,18126,401
