,A,B,C,D,E,F,G,H
5.0,13616,11994,11881,13616,12190,11994,12105,13626
12.0,14167,12438,12321,14167,12641,12438,12553,14180
20.0,14870,12949,12827,14870,14635,12949,13069,14850
