,A,B,C,D,E,F,G,H
6.0,8914020,6362400,6282000,7805160,7817580,6298800,6362400,8216860
16.0,8999280,6929600,6614400,8228520,8103780,6628800,6557600,8483080
25.0,9371060,6746000,6911600,8694000,8453160,6925200,6934400,8900680
