,A,B,C,D,E,F,G,H
7.0,18342,18957,17933,18975,18730,18182,18182,17939
16.0,19337,18746,18746,19527,19233,19006,19006,18963
24.0,19994,19469,19469,20223,20513,19738,19738,19541
