,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,9226060,15907,580
15.0/F中層A,15.0,中層,A,9668600,16670,580
24.0/F高層A,24.0,高層,A,9636120,16614,580
6.0/F低層B,6.0,低層,B,6784400,16961,400
15.0/F中層B,15.0,中層,B,6973600,17434,400
24.0/F高層B,24.0,高層,B,7294000,18235,400
6.0/F低層C,6.0,低層,C,6648000,16620,400
15.0/F中層C,15.0,中層,C,6990000,17475,400
24.0/F高層C,24.0,高層,C,7199600,17999,400
6.0/F低層D,6.0,低層,D,8665920,16048,540
15.0/F中層D,15.0,中層,D,9117900,16885,540
24.0/F高層D,24.0,高層,D,9097380,16847,540
6.0/F低層E,6.0,低層,E,8230680,15242,540
15.0/F中層E,15.0,中層,E,8603820,15933,540
24.0/F高層E,24.0,高層,E,8949420,16573,540
6.0/F低層F,6.0,低層,F,6712800,16782,400
15.0/F中層F,15.0,中層,F,6996800,17492,400
24.0/F高層F,24.0,高層,F,7344800,18362,400
6.0/F低層G,6.0,低層,G,6635600,16589,400
15.0/F中層G,15.0,中層,G,7010800,17527,400
24.0/F高層G,24.0,高層,G,7334000,18335,400
6.0/F低層H,6.0,低層,H,9228960,15912,580
15.0/F中層H,15.0,中層,H,9722540,16763,580
24.0/F高層H,24.0,高層,H,9700500,16725,580
