,A,B,C,D,E,F,G,H
8.0,16449,16436,16618,16045,16587,16543,15783,16529
18.0,17571,17577,17780,17058,17743,17759,16884,16705
27.0,18509,17779,17930,17910,18575,18742,18003,17661
