,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,5048784,16182,312
12.0/F中層A,12.0,中層,A,5227248,16754,312
19.0/F高層A,19.0,高層,A,5356728,17169,312
5.0/F低層B,5.0,低層,B,5219136,16728,312
12.0/F中層B,12.0,中層,B,5406024,17327,312
19.0/F高層B,19.0,高層,B,5453136,17478,312
5.0/F低層C,5.0,低層,C,5858340,15060,389
12.0/F中層C,12.0,中層,C,6002659,15431,389
19.0/F高層C,19.0,高層,C,6159037,15833,389
5.0/F低層D,5.0,低層,D,5737361,14749,389
12.0/F中層D,12.0,中層,D,5943142,15278,389
19.0/F高層D,19.0,高層,D,6105355,15695,389
5.0/F低層E,5.0,低層,E,5210712,16701,312
12.0/F中層E,12.0,中層,E,5403528,17319,312
19.0/F高層E,19.0,高層,E,5423184,17382,312
5.0/F低層F,5.0,低層,F,5296512,16976,312
12.0/F中層F,12.0,中層,F,5406336,17328,312
19.0/F高層F,19.0,高層,F,5575752,17871,312
5.0/F低層G,5.0,低層,G,5721801,14709,389
12.0/F中層G,12.0,中層,G,5919024,15216,389
19.0/F高層G,19.0,高層,G,6113135,15715,389
5.0/F低層H,5.0,低層,H,5788709,14881,389
12.0/F中層H,12.0,中層,H,5870399,15091,389
19.0/F高層H,19.0,高層,H,6198326,15934,389
