,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,11386630,18545,614,391,4,HQB
16.0/F中層A,16.0,中層,A,12256668,19962,614,386,4,HQB
24.0/F高層A,24.0,高層,A,12814180,20870,614,359,4,HQB
7.0/F低層B,7.0,低層,B,12765775,19025,671,345,4,HQB
16.0/F中層B,16.0,中層,B,13348203,19893,671,325,4,HQB
24.0/F高層B,24.0,高層,B,14014506,20886,671,362,5,HQB
7.0/F低層C,7.0,低層,C,12608761,18791,671,347,3,HQB
16.0/F中層C,16.0,中層,C,13190518,19658,671,327,3,HQB
24.0/F高層C,24.0,高層,C,13880306,20686,671,365,4,HQB
7.0/F低層D,7.0,低層,D,9716142,18903,514,306,4,HQB
16.0/F中層D,16.0,中層,D,10329344,20096,514,348,5,HQB
24.0/F高層D,24.0,高層,D,10774468,20962,514,322,5,HQB
7.0/F低層E,7.0,低層,E,9716142,18903,514,306,4,HQB
16.0/F中層E,16.0,中層,E,10329344,20096,514,348,5,HQB
24.0/F高層E,24.0,高層,E,10774468,20962,514,322,5,HQB
7.0/F低層F,7.0,低層,F,11414820,19380,589,355,4,HQB
16.0/F中層F,16.0,中層,F,11983794,20346,589,358,4,HQB
24.0/F高層F,24.0,高層,F,12497402,21218,589,343,4,HQB
7.0/F低層G,7.0,低層,G,11096760,18840,589,389,4,HQB
16.0/F中層G,16.0,中層,G,11619792,19728,589,365,4,HQB
24.0/F高層G,24.0,高層,G,12468541,21169,589,342,4,HQB
7.0/F低層H,7.0,低層,H,11969316,19494,614,324,3,HQB
16.0/F中層H,16.0,中層,H,12512706,20379,614,321,3,HQB
24.0/F高層H,24.0,高層,H,13108900,21350,614,364,4,HQB
