,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,8350260,14397,580
15.0/F中層A,15.0,中層,A,8468000,14600,580
24.0/F高層A,24.0,高層,A,9202280,15866,580
6.0/F低層B,6.0,低層,B,6518800,16297,400
15.0/F中層B,15.0,中層,B,6844000,17110,400
24.0/F高層B,24.0,高層,B,7164000,17910,400
6.0/F低層C,6.0,低層,C,6370800,15927,400
15.0/F中層C,15.0,中層,C,6753600,16884,400
24.0/F高層C,24.0,高層,C,7072000,17680,400
6.0/F低層D,6.0,低層,D,7687440,14236,540
15.0/F中層D,15.0,中層,D,8142120,15078,540
24.0/F高層D,24.0,高層,D,8557380,15847,540
6.0/F低層E,6.0,低層,E,7722540,14301,540
15.0/F中層E,15.0,中層,E,8181000,15150,540
24.0/F高層E,24.0,高層,E,8595180,15917,540
6.0/F低層F,6.0,低層,F,6310800,15777,400
15.0/F中層F,15.0,中層,F,6475200,16188,400
24.0/F高層F,24.0,高層,F,7056000,17640,400
6.0/F低層G,6.0,低層,G,6696800,16742,400
15.0/F中層G,15.0,中層,G,6997600,17494,400
24.0/F高層G,24.0,高層,G,7263200,18158,400
6.0/F低層H,6.0,低層,H,8274860,14267,580
15.0/F中層H,15.0,中層,H,8581680,14796,580
24.0/F高層H,24.0,高層,H,9347860,16117,580
