,A,B,C,D,E,F,G,H
6.0,14670,16910,16782,14566,15003,17245,17225,14373
14.0,15308,17562,17463,15131,15844,17680,17286,14958
23.0,16407,17431,18089,16104,16289,18342,18278,15967
