,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,10286000,14800,695
12.0/F中層1,12.0,中層,1,11272900,16220,695
19.0/F高層1,19.0,高層,1,11623180,16724,695
5.0/F低層10,5.0,低層,10,8079165,15215,531
12.0/F中層10,12.0,中層,10,8654238,16298,531
19.0/F高層10,19.0,高層,10,9395514,17694,531
5.0/F低層11,5.0,低層,11,8032500,15300,525
12.0/F中層11,12.0,中層,11,8607375,16395,525
19.0/F高層11,19.0,高層,11,9086700,17308,525
5.0/F低層115,5.0,低層,115,8108072,15127,536
12.0/F中層115,12.0,中層,115,8688024,16209,536
19.0/F高層115,19.0,高層,115,9458792,17647,536
5.0/F低層12,5.0,低層,12,9372660,15492,605
12.0/F中層12,12.0,中層,12,10006095,16539,605
19.0/F高層12,19.0,高層,12,10842810,17922,605
5.0/F低層13,5.0,低層,13,8862645,14649,605
12.0/F中層13,12.0,中層,13,9493055,15691,605
19.0/F高層13,19.0,高層,13,10356390,17118,605
5.0/F低層14,5.0,低層,14,8056863,15173,531
12.0/F中層14,12.0,中層,14,8594766,16186,531
19.0/F高層14,19.0,高層,14,9333387,17577,531
5.0/F低層15,5.0,低層,15,8058224,15034,536
12.0/F中層15,12.0,中層,15,7705170,16290,473
19.0/F高層15,19.0,高層,15,9277088,17308,536
5.0/F低層16,5.0,低層,16,10816980,15564,695
12.0/F中層16,12.0,中層,16,11367420,16356,695
19.0/F高層16,19.0,高層,16,11566885,16643,695
5.0/F低層2,5.0,低層,2,7816670,15178,515
12.0/F中層2,12.0,中層,2,8688024,16209,536
19.0/F高層2,19.0,高層,2,8330003,17611,473
5.0/F低層3,5.0,低層,3,8305371,15641,531
12.0/F中層3,12.0,中層,3,8835309,16639,531
19.0/F高層3,19.0,高層,3,9475164,17844,531
5.0/F低層4,5.0,低層,4,8952185,14797,605
12.0/F中層4,12.0,中層,4,9658825,15965,605
19.0/F高層4,19.0,高層,4,10409025,17205,605
5.0/F低層5,5.0,低層,5,8872325,14665,605
12.0/F中層5,12.0,中層,5,9581385,15837,605
19.0/F高層5,19.0,高層,5,10446535,17267,605
5.0/F低層6,5.0,低層,6,7956375,15155,525
12.0/F中層6,12.0,中層,6,8525475,16239,525
19.0/F高層6,19.0,高層,6,9279900,17676,525
5.0/F低層7,5.0,低層,7,8379711,15781,531
12.0/F中層7,12.0,中層,7,8934075,16825,531
19.0/F高層7,19.0,高層,7,9419940,17740,531
5.0/F低層8,5.0,低層,8,10039275,14445,695
12.0/F中層8,12.0,中層,8,10861460,15628,695
19.0/F高層8,19.0,高層,8,11623180,16724,695
5.0/F低層9,5.0,低層,9,10039275,14445,695
12.0/F中層9,12.0,中層,9,10861460,15628,695
19.0/F高層9,19.0,高層,9,11623180,16724,695
