,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,17010084,20202,842,328,3,HQB
12.0/F中層A,12.0,中層,A,17622218,20929,842,385,3,HQB
20.0/F高層A,20.0,高層,A,18306764,21742,842,377,3,HQB
6.0/F低層B,6.0,低層,B,15994191,18663,857,345,4,HQB
12.0/F中層B,12.0,中層,B,16577808,19344,857,359,4,HQB
20.0/F高層B,20.0,高層,B,17959292,20956,857,328,4,HQB
6.0/F低層C,6.0,低層,C,17842986,19458,917,310,4,HQB
12.0/F中層C,12.0,中層,C,18502309,20177,917,333,4,HQB
20.0/F高層C,20.0,高層,C,20221684,22052,917,305,4,HQB
6.0/F低層D,6.0,低層,D,13664878,18617,734,367,4,HQB
12.0/F中層D,12.0,中層,D,14434110,19665,734,326,3,HQB
20.0/F高層D,20.0,高層,D,15310506,20859,734,354,4,HQB
6.0/F低層E,6.0,低層,E,12440040,18735,664,372,3,HQB
12.0/F中層E,12.0,中層,E,13726208,20672,664,390,3,HQB
20.0/F高層E,20.0,高層,E,13291952,20018,664,367,3,HQB
6.0/F低層F,6.0,低層,F,15744558,18699,842,353,4,HQB
12.0/F中層F,12.0,中層,F,16331432,19396,842,390,4,HQB
20.0/F高層F,20.0,高層,F,17015136,20208,842,343,4,HQB
