,A,B,C,D,E,F,G,H
7.0,10907691,12861996,13119036,10881775,10881775,9579418,9990104,10635573
16.0,11266981,13370364,13690950,11208081,11208081,9858006,9619510,11220450
25.0,11867172,13820184,14344260,11812395,11812395,9936134,9805578,11750550
