,A,B,C,D,E,F,G,H
6.0,11856124,12548346,12747909,10400832,11154780,10081913,10058942,9512340
15.0,13133736,13193819,13610489,11152674,12442950,10355798,10599644,11218510
24.0,13647088,14115610,14204061,11423646,12071592,11113841,10214438,11757140
