,A,B,C,D,E,F,G,H
4.0,13871396,11289090,8365396,9204936,9658341,8280237,11951936,13907124
10.0,15181058,11633188,8625240,9492726,9509559,8540385,12697653,15240406
15.0,15723210,11959038,8683038,9842418,9630105,8746254,13063058,15602108
