,1,10,11,12,13,15,16,17,18,2,3,4,6,8,9
8.0,4759,5112,4797,4724,4759,5014,4802,4758,4759,4797,5014,4606,5245,4758,4802
19.0,5007,5323,5014,4970,5007,5225,5019,4972,5007,5014,5225,4879,5473,4972,5019
30.0,5272,5549,5231,5230,5272,5456,5236,5187,5272,5231,5456,5098,5705,5187,5236
