,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,5455464,9278,588,297,5,NTM
14.0/F中層A,14.0,中層,A,5581296,9492,588,289,5,NTM
23.0/F高層A,23.0,高層,A,5752992,9784,588,282,5,NTM
6.0/F低層B,6.0,低層,B,5485472,9266,592,295,5,NTM
14.0/F中層B,14.0,中層,B,5612160,9480,592,287,5,NTM
23.0/F高層B,23.0,高層,B,5784432,9771,592,280,5,NTM
6.0/F低層C,6.0,低層,C,5679648,9594,592,342,5,NTM
14.0/F中層C,14.0,中層,C,5724048,9669,592,342,5,NTM
23.0/F高層C,23.0,高層,C,5886256,9943,592,324,5,NTM
6.0/F低層D,6.0,低層,D,5455464,9278,588,297,5,NTM
14.0/F中層D,14.0,中層,D,5581296,9492,588,289,5,NTM
23.0/F高層D,23.0,高層,D,5752992,9784,588,282,5,NTM
6.0/F低層E,6.0,低層,E,4371633,10143,431,346,4,NTM
14.0/F中層E,14.0,中層,E,4508260,10460,431,336,4,NTM
23.0/F高層E,23.0,高層,E,4666437,10827,431,318,4,NTM
6.0/F低層F,6.0,低層,F,4543308,9387,484,352,4,NTM
14.0/F中層F,14.0,中層,F,4678828,9667,484,349,4,NTM
23.0/F高層F,23.0,高層,F,4818704,9956,484,344,4,NTM
6.0/F低層G,6.0,低層,G,5485472,9266,592,295,5,NTM
14.0/F中層G,14.0,中層,G,5612160,9480,592,287,5,NTM
23.0/F高層G,23.0,高層,G,5784432,9771,592,280,5,NTM
6.0/F低層H,6.0,低層,H,5485472,9266,592,295,5,NTM
14.0/F中層H,14.0,中層,H,5612160,9480,592,287,5,NTM
23.0/F高層H,23.0,高層,H,5784432,9771,592,280,5,NTM
6.0/F低層J,6.0,低層,J,4730132,9773,484,317,4,NTM
14.0/F中層J,14.0,中層,J,4738844,9791,484,316,4,NTM
23.0/F高層J,23.0,高層,J,4885012,10093,484,307,4,NTM
6.0/F低層K,6.0,低層,K,4281554,9934,431,380,4,NTM
14.0/F中層K,14.0,中層,K,4436714,10294,431,343,4,NTM
23.0/F高層K,23.0,高層,K,4460419,10349,431,343,4,NTM
