,A,B,C,D,E,F,G,H
6.0,5637480,6334560,7226825,5208635,5396551,5737116,5709660,5348279
10.0,5718508,6437380,7338245,5274147,5508611,5831826,5777761,5454736
16.0,5836602,6520590,7511565,5365088,5612482,5970426,5872922,5469821
