,10,13,15,16,19,2,21,22,23,24,25,28,3,4
11.0,2041787,2246896,,1209912,2009891,2041787,1905080,1971040,2041787,2041787,,,2115325,
20.0,2326193,2333281,,1254792,2080771,2326193,2480775,2039910,2326193,2326193,,,2328851,
29.0,2410806,2418337,,1299408,2151208,2410806,2570015,2110720,2410806,2410806,,,2411692,
