,1,2,3,4,5,6,7,8
4.0,8288,8563,8364,8326,8941,8563,8364,8364
8.0,8435,8727,8525,8487,9128,8727,8525,8525
13.0,8626,8893,8485,8473,9326,8821,8485,8485
