,A,B,C,D,E,F,G,H,J,K
6.0,9447,9413,9548,9438,9660,9546,9513,9480,9683,9447
16.0,9647,9445,9930,9594,9916,9735,9741,9908,10061,9825
26.0,9748,9755,10173,9948,10267,10105,10113,10028,10198,10062
