,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,9143,9296,9320,8967,9094,9674,9250,9793,10173,9436,9250,9250,8970,9094,9250,9180,9114,9250,8872,9229,9250,9250,9038,9249
18.0,9405,9952,9695,9394,9478,10156,9924,10305,10469,9730,9924,9924,9478,9478,9924,9825,9499,9924,9259,9902,9924,9924,9504,9711
28.0,9982,10247,10097,9822,9938,10397,10201,10976,10725,10314,10201,10201,9938,9938,10201,10120,9961,10201,9741,10178,10201,10091,9966,10143
