,1,2,3,4,5,6,7,8
6.0,9042,9343,9866,9207,8826,8847,9230,8978
15.0,9638,9842,10012,9827,9175,9408,9788,9531
24.0,9990,10072,10363,10153,9578,9773,10120,9857
