,A,B,C,D,E,F,G,H
9.0,4693741,5167558,5099564,5676300,5684886,5307846,4936195,4710667
20.0,4841239,5093594,5505600,6029280,5900013,5537536,5069240,4836806
30.0,5090850,5256856,5577676,6189075,5910507,5748494,5384489,4924660
